Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Calories_Burned_kcal,Fat_Category,BMI_Category,Weekly_Workout_Hours,Workout_Cluster
57,Female,74.3,1.66,173,143,74,1.11,Strength,20.4,4.1,5,1,26.9,344.9,Average,Overweight,5.550000000000001,1
39,Male,47.2,1.48,189,148,72,0.65,Cardio,16.2,2.7,4,1,21.5,139.5,Fit,Normal,2.6,2
39,Female,49.1,1.63,180,149,78,0.25,Strength,26.8,3.0,2,0,18.5,51.3,High,Normal,0.5,0
33,Male,77.7,1.77,187,129,57,1.19,Yoga,8.6,4.2,7,3,24.8,153.6,Athletic / Very Fit,Normal,8.33,1
44,Female,50.7,1.53,177,146,73,0.83,Strength,25.8,3.4,3,1,21.7,177.2,High,Normal,2.49,0
27,Male,57.5,1.57,183,147,62,0.75,Strength,24.9,3.4,4,1,23.3,181.8,Average,Normal,3.0,2
42,Male,48.7,1.64,177,162,75,0.64,HIIT,23.0,3.2,3,0,18.2,252.6,Average,Underweight,1.92,2
48,Male,72.8,1.61,173,143,74,0.57,Strength,21.5,3.3,4,1,28.2,173.5,Average,Overweight,2.28,0
38,Female,66.4,1.68,177,123,56,1.13,Yoga,15.9,4.3,7,3,23.6,124.6,Fit,Normal,7.909999999999999,1
44,Female,59.7,1.57,185,152,76,0.62,Strength,32.5,3.8,2,0,24.2,154.8,Very High,Normal,1.24,0
34,Female,55.7,1.64,180,165,77,0.68,HIIT,25.8,3.5,2,0,20.7,307.4,High,Normal,1.36,2
50,Male,64.2,1.68,165,151,71,0.9,HIIT,19.4,3.4,3,0,22.9,467.2,Fit,Normal,2.7,0
48,Male,74.6,1.74,175,146,76,0.43,Strength,26.7,2.8,5,1,24.5,136.1,High,Normal,2.15,0
59,Female,70.2,1.8,162,122,72,0.66,Yoga,21.2,3.9,4,1,21.5,77.2,Average,Normal,2.64,0
43,Female,63.3,1.65,175,159,67,0.71,HIIT,31.6,3.2,2,0,23.1,363.7,Very High,Normal,1.42,0
38,Male,103.2,1.87,187,169,65,1.1,HIIT,18.9,4.4,7,2,29.5,919.3,Fit,Overweight,7.700000000000001,1
53,Male,49.7,1.66,168,153,67,1.36,HIIT,16.3,4.2,5,3,18.0,546.8,Fit,Underweight,6.800000000000001,1
18,Female,76.9,1.76,205,166,75,0.74,Strength,27.5,3.2,3,0,24.7,239.0,High,Normal,2.22,2
21,Female,73.2,1.87,190,171,62,0.85,HIIT,22.9,3.8,7,2,20.9,503.4,Average,Normal,5.95,1
21,Female,84.2,1.69,196,158,67,0.81,Strength,26.2,3.7,5,1,29.3,288.7,High,Overweight,4.050000000000001,2
43,Male,55.4,1.54,185,152,74,0.61,Strength,21.9,3.6,3,0,23.3,142.5,Average,Normal,1.83,2
21,Male,56.5,1.69,201,160,64,0.64,Strength,25.2,4.1,5,1,19.8,152.0,High,Normal,3.2,2
26,Female,60.6,1.62,193,160,82,0.79,Strength,33.7,3.6,3,0,23.1,201.8,Very High,Normal,2.37,2
47,Female,69.4,1.65,171,125,70,0.6,Yoga,13.6,3.4,5,2,25.4,68.0,Athletic / Very Fit,Overweight,3.0,0
21,Female,123.5,1.88,201,171,80,0.41,Mixed,28.6,3.8,2,0,35.0,304.6,High,Obesity,0.82,2
22,Female,43.7,1.56,192,134,62,0.94,Yoga,23.1,4.5,5,1,18.0,68.3,Average,Underweight,4.699999999999999,1
40,Female,56.2,1.71,173,144,76,0.41,Strength,34.3,2.8,2,0,19.2,96.9,Very High,Normal,0.82,0
33,Male,74.1,1.59,190,146,65,1.38,Cardio,12.1,3.7,7,3,29.2,463.8,Athletic / Very Fit,Overweight,9.66,1
39,Female,49.0,1.65,185,149,65,0.62,Strength,27.0,3.3,4,1,18.0,127.6,High,Underweight,2.48,2
54,Male,74.0,1.75,171,134,65,1.05,Cardio,15.4,3.0,6,2,24.0,354.0,Fit,Normal,6.300000000000001,1
25,Male,64.7,1.71,193,145,55,1.03,Cardio,10.1,3.0,7,3,22.1,304.2,Athletic / Very Fit,Normal,7.21,1
50,Male,58.9,1.66,168,141,79,0.46,Strength,33.0,3.5,3,0,21.4,113.2,Very High,Normal,1.38,0
55,Male,60.8,1.62,165,138,59,1.27,Mixed,8.3,4.6,7,3,23.3,460.4,Athletic / Very Fit,Normal,8.89,1
33,Male,66.4,1.71,182,147,65,0.87,Strength,15.9,3.7,5,2,22.7,242.9,Fit,Normal,4.35,1
22,Male,96.7,1.85,201,162,69,0.3,Strength,27.3,3.1,3,0,28.2,122.6,High,Overweight,0.8999999999999999,2
33,Male,74.1,1.59,186,155,83,0.86,Strength,24.9,3.1,2,0,29.3,267.3,Average,Overweight,1.72,2
24,Male,90.0,1.87,196,150,65,0.54,Cardio,11.1,2.8,4,2,25.7,220.7,Athletic / Very Fit,Overweight,2.16,2
18,Female,74.7,1.8,201,169,74,0.91,Mixed,13.6,3.9,4,1,23.1,406.8,Athletic / Very Fit,Normal,3.64,2
26,Female,82.6,1.82,197,165,72,0.76,Mixed,21.2,3.9,4,1,25.0,373.6,Average,Overweight,3.04,2
35,Female,79.7,1.71,186,167,55,1.37,HIIT,22.0,4.3,5,3,27.2,886.8,Average,Overweight,6.8500000000000005,1
20,Female,90.5,1.8,205,160,55,0.92,Strength,16.0,4.0,7,3,28.0,349.7,Fit,Overweight,6.44,1
41,Female,63.5,1.58,177,146,74,0.78,Strength,25.7,3.2,2,0,25.5,207.7,High,Overweight,1.56,0
45,Male,78.4,1.61,184,151,76,0.37,Strength,21.7,2.7,3,1,30.1,120.9,Average,Obesity,1.11,0
27,Male,66.4,1.76,184,126,55,1.21,Yoga,21.9,4.6,7,3,21.5,132.7,Average,Normal,8.469999999999999,1
26,Male,83.5,1.71,196,160,75,0.74,Strength,19.0,3.2,4,2,28.6,260.4,Fit,Overweight,2.96,2
30,Male,74.4,1.67,182,154,69,0.78,Mixed,16.4,4.4,7,2,26.8,349.2,Fit,Overweight,5.46,1
52,Male,45.3,1.45,163,132,76,0.62,Cardio,25.1,2.4,2,0,21.6,126.5,High,Normal,1.24,0
40,Female,66.8,1.64,175,143,69,0.46,Strength,28.6,3.4,3,1,24.9,128.7,High,Normal,1.38,0
34,Female,61.5,1.56,181,149,74,0.88,Strength,18.5,3.8,4,1,25.2,227.6,Fit,Overweight,3.52,2
24,Male,70.1,1.73,193,156,69,0.63,Strength,22.9,3.7,3,0,23.4,185.9,Average,Normal,1.89,2
33,Female,64.5,1.66,198,178,67,0.98,HIIT,20.3,3.2,5,2,23.4,508.8,Average,Normal,4.9,2
57,Female,47.1,1.62,159,146,77,0.31,HIIT,27.0,2.2,3,0,18.0,116.7,High,Underweight,0.93,0
53,Female,76.7,1.9,159,123,79,0.88,Yoga,26.4,4.0,3,1,21.2,111.4,High,Normal,2.64,0
37,Female,73.3,1.78,185,144,68,1.18,Cardio,28.4,3.6,4,1,23.0,393.3,High,Normal,4.72,2
41,Female,69.2,1.79,180,149,75,0.72,Strength,32.5,3.0,3,0,21.7,210.7,Very High,Normal,2.16,0
22,Male,74.3,1.9,205,158,70,1.09,Cardio,23.4,3.4,4,1,20.6,369.5,Average,Normal,4.36,2
23,Female,87.5,1.76,197,159,72,0.93,Strength,23.4,4.0,3,0,28.2,339.8,Average,Overweight,2.79,2
45,Female,60.6,1.6,164,135,82,0.25,Cardio,24.7,2.2,2,0,23.6,68.5,Average,Normal,0.5,0
22,Male,82.7,1.59,196,152,70,0.62,Cardio,27.7,3.3,2,0,32.7,233.6,High,Obesity,1.24,2
56,Male,78.6,1.78,162,147,62,0.59,HIIT,19.6,3.1,3,1,24.9,374.5,Fit,Normal,1.77,0
55,Male,61.2,1.47,159,146,76,0.75,HIIT,26.3,3.5,3,0,28.2,367.8,High,Overweight,2.25,0
19,Male,64.8,1.67,198,160,71,0.25,Strength,21.9,2.8,3,0,23.2,68.1,Average,Normal,0.75,2
56,Male,45.7,1.46,163,128,61,1.51,Cardio,16.0,3.4,7,3,21.4,317.3,Fit,Normal,10.57,1
38,Male,71.5,1.69,182,145,78,0.31,Cardio,20.7,2.1,3,0,25.1,100.0,Average,Overweight,0.93,0
57,Male,91.0,1.77,156,135,71,0.91,Mixed,30.9,4.6,3,1,29.2,498.8,Very High,Overweight,2.73,0
54,Male,69.0,1.71,169,136,75,0.74,Cardio,20.2,3.1,2,0,23.6,231.9,Average,Normal,1.48,0
35,Female,81.1,1.77,193,159,55,1.2,Mixed,21.4,4.6,6,3,25.8,586.7,Average,Overweight,7.199999999999999,1
29,Male,88.1,1.88,192,151,73,0.59,Cardio,25.3,2.2,4,1,25.0,238.5,High,Overweight,2.36,2
34,Male,65.5,1.67,192,140,76,0.6,Yoga,28.7,3.5,3,0,23.6,65.0,High,Normal,1.7999999999999998,2
54,Female,86.0,1.9,167,139,74,1.41,Strength,16.6,3.9,7,2,23.8,508.5,Fit,Normal,9.87,1
55,Male,57.9,1.7,160,146,71,1.06,HIIT,15.9,3.9,7,2,20.0,491.3,Fit,Normal,7.42,1
32,Male,75.5,1.77,189,129,55,1.5,Yoga,15.8,4.8,7,3,24.0,187.6,Fit,Normal,10.5,1
24,Male,69.7,1.62,193,163,70,1.15,Mixed,14.3,4.4,6,2,26.6,484.8,Athletic / Very Fit,Overweight,6.9,1
31,Male,85.4,1.84,183,143,69,0.75,Cardio,24.1,2.2,3,0,25.2,291.0,Average,Overweight,2.25,2
18,Female,78.7,1.78,202,163,74,0.67,Strength,20.8,3.4,3,1,24.7,220.0,Average,Normal,2.01,2
55,Female,89.8,1.83,169,137,77,0.69,Cardio,28.9,2.6,3,1,26.9,282.9,High,Overweight,2.07,0
20,Male,70.4,1.69,198,161,74,1.38,Strength,9.7,4.4,7,2,24.8,409.0,Athletic / Very Fit,Normal,9.66,1
54,Female,58.1,1.55,176,160,68,0.78,HIIT,29.1,3.7,3,1,24.1,366.7,High,Normal,2.34,0
48,Female,80.3,1.73,177,161,69,1.05,HIIT,26.1,3.6,6,2,26.9,682.3,High,Overweight,6.300000000000001,1
30,Female,56.0,1.51,187,155,80,0.95,Strength,28.6,4.0,3,0,24.5,223.7,High,Normal,2.85,2
35,Female,62.5,1.65,182,144,72,1.04,Cardio,17.2,3.9,3,1,23.1,297.8,Fit,Normal,3.12,2
34,Female,74.7,1.7,197,163,62,0.91,Mixed,29.1,4.5,3,1,25.9,406.9,High,Overweight,2.73,2
34,Female,86.1,1.9,184,129,61,1.2,Yoga,19.8,4.1,5,3,23.9,171.4,Fit,Normal,6.0,1
28,Male,67.0,1.71,194,165,78,0.83,Mixed,25.8,4.4,2,0,22.9,333.7,High,Normal,1.66,2
37,Male,70.7,1.69,185,167,65,1.1,HIIT,24.0,3.7,7,2,24.6,628.0,Average,Normal,7.700000000000001,1
27,Female,69.1,1.67,184,167,71,0.42,HIIT,28.6,2.6,3,0,24.7,234.2,High,Normal,1.26,2
46,Female,46.8,1.55,165,133,74,0.49,Cardio,26.2,2.7,2,0,19.6,104.1,High,Normal,0.98,0
51,Female,72.2,1.69,173,131,80,0.48,Yoga,31.6,3.9,3,0,25.3,57.0,Very High,Overweight,1.44,0
34,Male,89.7,1.69,181,147,67,0.98,Strength,22.1,3.2,7,2,31.4,370.1,Average,Obesity,6.859999999999999,1
59,Male,50.3,1.58,161,147,67,1.3,HIIT,15.5,3.9,6,2,20.1,528.7,Fit,Normal,7.800000000000001,1
30,Male,53.6,1.56,182,143,69,0.48,Cardio,10.4,2.6,3,1,22.0,117.9,Athletic / Very Fit,Normal,1.44,2
56,Male,93.2,1.63,162,139,67,0.73,Mixed,13.9,3.7,4,2,35.0,412.5,Athletic / Very Fit,Obesity,2.92,0
44,Male,58.9,1.69,177,143,64,0.5,Strength,26.8,3.0,2,0,20.7,123.5,High,Normal,1.0,0
43,Male,77.8,1.63,167,123,70,1.09,Yoga,22.7,4.6,4,1,29.1,139.0,Average,Overweight,4.36,0
45,Female,57.3,1.57,175,159,68,0.45,HIIT,26.3,2.9,5,1,23.1,208.3,High,Normal,2.25,0
30,Male,70.8,1.71,191,134,65,0.93,Yoga,21.1,3.5,6,2,24.2,108.2,Average,Normal,5.58,1
29,Male,70.6,1.73,189,151,64,1.11,Strength,20.7,3.8,5,1,23.5,327.3,Average,Normal,5.550000000000001,1
45,Male,73.6,1.69,169,156,77,0.71,HIIT,24.1,3.8,3,0,25.7,426.3,Average,Overweight,2.13,0
19,Female,47.5,1.62,199,160,70,1.36,Strength,8.8,5.1,5,3,18.0,270.4,Athletic / Very Fit,Underweight,6.800000000000001,1
54,Male,74.9,1.74,164,149,60,1.12,HIIT,14.7,3.8,7,3,24.7,682.0,Athletic / Very Fit,Normal,7.840000000000001,1
51,Female,61.8,1.66,179,145,65,1.13,Strength,16.3,4.0,7,2,22.4,294.0,Fit,Normal,7.909999999999999,1
40,Female,43.9,1.56,179,145,83,0.72,Cardio,23.3,3.0,4,1,18.0,142.9,Average,Underweight,2.88,0
46,Male,90.6,1.78,172,134,65,0.67,Cardio,21.2,2.5,4,1,28.5,274.0,Average,Overweight,2.68,0
52,Male,53.0,1.72,167,145,77,0.56,Mixed,23.2,4.0,2,0,18.0,179.4,Average,Underweight,1.12,0
28,Male,90.7,1.67,194,159,78,0.51,Strength,22.2,3.2,4,1,32.6,193.8,Average,Obesity,2.04,2
50,Female,61.4,1.52,172,143,58,1.41,Mixed,22.9,5.3,7,3,26.5,516.4,Average,Overweight,9.87,1
28,Male,47.8,1.61,194,152,74,0.85,Cardio,22.7,3.4,4,1,18.6,184.9,Average,Normal,3.4,2
26,Female,103.9,1.88,197,178,71,0.59,HIIT,23.4,3.3,4,1,29.4,494.5,Average,Overweight,2.36,2
31,Female,49.1,1.53,182,144,55,1.18,Strength,16.4,4.6,7,3,21.0,243.6,Fit,Normal,8.26,1
26,Male,58.0,1.65,197,176,59,1.02,HIIT,8.0,3.6,7,3,21.2,476.5,Athletic / Very Fit,Normal,7.140000000000001,1
56,Male,50.7,1.68,165,151,70,0.81,HIIT,23.9,2.8,4,1,18.0,332.6,Average,Underweight,3.24,0
20,Male,60.2,1.71,197,166,72,0.71,Mixed,25.4,4.5,3,0,20.5,257.1,High,Normal,2.13,2
46,Female,49.2,1.53,175,148,67,0.5,Mixed,30.7,3.5,3,0,21.0,147.6,Very High,Normal,1.5,0
36,Male,78.6,1.7,183,140,58,1.19,Cardio,17.5,3.6,7,3,27.3,429.5,Fit,Overweight,8.33,1
53,Female,65.5,1.51,167,150,55,0.92,HIIT,18.8,3.7,6,3,28.7,485.6,Fit,Overweight,5.5200000000000005,1
49,Male,54.4,1.69,172,127,73,1.03,Yoga,23.1,4.5,3,1,19.0,91.7,Average,Normal,3.09,0
24,Female,65.4,1.61,188,171,78,0.82,HIIT,32.3,3.6,2,0,25.1,430.7,Very High,Overweight,1.64,2
45,Male,45.7,1.59,176,137,64,0.63,Cardio,17.0,2.8,5,1,18.0,131.4,Fit,Underweight,3.15,0
35,Male,78.0,1.76,188,135,70,1.02,Yoga,22.0,3.9,5,1,25.1,131.5,Average,Overweight,5.1,1
22,Female,89.6,1.66,199,180,68,0.78,HIIT,26.9,3.4,3,0,32.6,567.6,High,Obesity,2.34,2
40,Female,53.7,1.73,176,141,58,1.09,Strength,16.6,3.9,5,3,18.0,247.0,Fit,Underweight,5.45,1
39,Male,59.7,1.73,177,161,72,0.7,HIIT,27.3,3.5,3,0,19.9,336.5,High,Normal,2.1,2
43,Female,87.9,1.81,178,150,67,1.18,Mixed,18.0,4.4,5,2,26.9,620.5,Fit,Overweight,5.9,1
59,Female,66.6,1.56,165,134,62,1.19,Strength,21.2,3.7,3,1,27.4,332.4,Average,Overweight,3.57,0
29,Female,63.5,1.77,198,166,70,0.85,Mixed,25.3,4.4,5,2,20.2,323.8,High,Normal,4.25,2
57,Female,84.5,1.68,167,152,71,0.79,HIIT,19.8,2.9,5,2,29.9,535.1,Fit,Overweight,3.95,0
36,Male,55.9,1.64,187,136,74,0.65,Yoga,27.0,4.0,2,0,20.7,59.8,High,Normal,1.3,0
18,Female,75.2,1.57,189,158,63,0.5,Mixed,26.2,4.0,5,1,30.7,226.8,High,Obesity,2.5,2
20,Male,78.4,1.74,197,164,65,0.45,Mixed,29.6,3.6,2,0,25.9,211.7,High,Overweight,0.9,2
44,Male,73.3,1.59,178,129,70,1.18,Yoga,16.5,4.2,5,2,29.1,141.8,Fit,Overweight,5.9,1
35,Male,76.4,1.73,182,136,80,0.78,Yoga,24.9,3.5,5,1,25.5,98.2,Average,Overweight,3.9,0
47,Female,93.4,1.87,168,126,75,0.6,Yoga,26.0,3.3,2,0,26.6,92.2,High,Overweight,1.2,0
19,Male,84.9,1.78,196,139,69,0.82,Yoga,25.1,4.1,3,0,26.8,115.1,High,Overweight,2.46,2
22,Male,94.6,1.82,205,171,70,0.56,Mixed,28.0,3.9,2,0,28.6,317.1,High,Overweight,1.12,2
46,Male,61.7,1.61,168,137,81,0.5,Cardio,24.9,2.6,3,0,23.9,139.0,Average,Normal,1.5,0
50,Male,62.9,1.76,169,153,66,0.85,HIIT,13.8,3.4,6,2,20.4,429.0,Athletic / Very Fit,Normal,5.1,1
59,Male,58.1,1.57,157,130,65,0.46,Strength,22.6,2.8,4,1,23.7,113.3,Average,Normal,1.84,0
37,Female,58.5,1.66,179,135,81,1.19,Yoga,17.4,4.1,3,1,21.3,115.1,Fit,Normal,3.57,0
47,Male,74.2,1.85,175,159,70,0.79,HIIT,10.1,3.3,6,2,21.6,472.0,Athletic / Very Fit,Normal,4.74,1
59,Female,80.3,1.62,165,151,73,0.61,HIIT,31.2,2.9,5,1,30.6,394.5,Very High,Obesity,3.05,0
22,Male,85.0,1.79,192,147,62,1.28,Cardio,16.5,4.0,4,2,26.5,498.0,Fit,Overweight,5.12,1
38,Male,83.5,1.78,182,143,71,0.81,Cardio,24.7,2.9,5,2,26.3,307.1,Average,Overweight,4.050000000000001,0
32,Female,90.4,1.79,187,158,69,1.02,Mixed,18.2,3.8,6,2,28.3,556.4,Fit,Overweight,6.12,1
37,Female,63.9,1.55,181,163,64,1.13,HIIT,21.2,3.3,7,2,26.5,580.4,Average,Overweight,7.909999999999999,1
25,Male,94.5,1.73,190,160,70,0.84,Mixed,18.6,4.3,5,2,31.5,476.3,Fit,Obesity,4.2,2
48,Male,49.9,1.66,178,151,70,1.04,Mixed,23.0,4.8,5,2,18.0,311.4,Average,Underweight,5.2,1
29,Male,64.0,1.79,186,168,66,1.24,HIIT,16.3,3.7,7,2,20.0,640.8,Fit,Normal,8.68,1
38,Male,48.6,1.51,175,138,69,0.9,Cardio,23.9,3.2,2,0,21.2,199.3,Average,Normal,1.8,0
47,Male,54.5,1.72,178,151,70,0.61,Mixed,25.8,4.2,3,0,18.5,199.5,High,Normal,1.83,0
44,Female,70.9,1.7,177,128,67,0.54,Yoga,27.2,3.6,3,0,24.5,63.7,High,Normal,1.62,0
43,Male,54.0,1.48,171,140,82,0.75,Cardio,21.9,2.4,3,0,24.6,184.8,Average,Normal,2.25,0
50,Male,80.8,1.59,170,136,58,0.85,Strength,21.8,3.8,6,2,31.9,287.0,Average,Obesity,5.1,1
43,Female,61.9,1.5,174,145,60,1.35,Mixed,16.7,5.3,5,3,27.6,498.5,Fit,Overweight,6.75,1
43,Female,56.8,1.61,184,165,57,1.2,HIIT,20.9,3.3,7,2,22.0,550.6,Average,Normal,8.4,1
53,Male,78.2,1.73,166,122,68,1.39,Yoga,13.3,4.6,7,3,26.0,179.7,Athletic / Very Fit,Overweight,9.73,1
57,Female,52.0,1.7,166,142,69,0.59,Mixed,30.9,3.4,2,0,18.0,184.7,Very High,Underweight,1.18,0
18,Female,70.7,1.7,202,155,67,0.93,Cardio,21.3,2.9,5,2,24.6,300.0,Average,Normal,4.65,2
32,Female,60.5,1.58,195,150,67,0.93,Cardio,36.0,3.6,2,0,24.4,255.4,Very High,Normal,1.86,2
18,Male,65.5,1.79,203,182,64,1.2,HIIT,8.0,4.7,6,3,20.4,633.9,Athletic / Very Fit,Normal,7.199999999999999,1
28,Male,65.3,1.68,198,179,70,1.18,HIIT,15.8,3.7,7,2,23.2,623.4,Fit,Normal,8.26,1
19,Male,60.2,1.68,204,139,60,1.17,Yoga,10.9,4.2,7,3,21.2,115.9,Athletic / Very Fit,Normal,8.19,1
18,Female,63.8,1.77,199,159,65,0.86,Strength,21.3,4.2,5,2,20.3,230.9,Average,Normal,4.3,2
48,Male,66.7,1.58,172,143,74,0.66,Strength,24.9,3.4,3,1,26.7,186.0,Average,Overweight,1.98,0
33,Male,81.6,1.7,186,146,72,0.68,Cardio,29.8,2.5,2,0,28.1,252.1,High,Overweight,1.36,2
39,Female,77.2,1.72,178,139,65,1.46,Cardio,11.1,3.6,7,3,26.0,516.7,Athletic / Very Fit,Overweight,10.22,1
59,Male,58.8,1.63,156,126,71,0.82,Cardio,22.7,3.0,5,1,22.2,218.4,Average,Normal,4.1,0
35,Female,65.0,1.75,192,144,55,1.19,Cardio,16.8,3.0,5,3,21.3,351.7,Fit,Normal,5.949999999999999,1
34,Female,66.8,1.73,176,132,79,0.77,Yoga,32.4,3.4,4,1,22.4,84.3,Very High,Normal,3.08,0
47,Female,64.5,1.67,180,133,76,0.59,Yoga,33.0,3.7,3,0,23.1,62.6,Very High,Normal,1.77,0
27,Female,57.0,1.67,186,169,73,1.09,HIIT,22.7,3.7,3,0,20.5,501.4,Average,Normal,3.2700000000000005,2
52,Male,84.7,1.73,171,144,66,1.39,Mixed,23.2,4.9,5,2,28.2,699.7,Average,Overweight,6.949999999999999,1
38,Male,71.7,1.76,179,141,71,0.51,Cardio,26.7,2.5,3,0,23.2,165.9,High,Normal,1.53,0
33,Male,76.9,1.69,179,150,64,0.84,Mixed,17.1,4.8,6,2,27.1,386.5,Fit,Overweight,5.04,1
23,Female,59.1,1.79,203,164,74,0.89,Strength,17.8,4.0,4,1,18.4,220.2,Fit,Underweight,3.56,2
20,Male,64.8,1.75,188,171,73,0.85,HIIT,19.6,3.3,4,1,21.2,445.9,Fit,Normal,3.4,2
58,Male,61.8,1.5,166,122,68,0.85,Yoga,24.4,3.8,6,2,27.4,86.8,Average,Overweight,5.1,0
38,Female,65.2,1.54,183,166,72,0.89,HIIT,28.2,3.5,3,0,27.5,466.8,High,Overweight,2.67,2
30,Female,62.1,1.8,195,176,66,0.88,HIIT,24.0,3.5,3,1,19.2,442.7,Average,Normal,2.64,2
35,Male,69.1,1.66,188,170,67,1.07,HIIT,21.5,4.0,5,2,25.2,597.9,Average,Overweight,5.3500000000000005,1
41,Female,72.9,1.7,182,147,64,1.14,Strength,9.2,4.2,7,3,25.3,350.7,Athletic / Very Fit,Overweight,7.979999999999999,1
44,Male,68.1,1.79,180,131,71,0.79,Yoga,23.2,4.0,2,0,21.2,88.8,Average,Normal,1.58,0
21,Female,71.7,1.68,203,163,69,0.48,Strength,25.9,3.3,4,1,25.4,144.9,High,Overweight,1.92,2
39,Female,51.0,1.68,183,153,62,1.18,Mixed,26.5,4.7,5,3,18.0,362.1,High,Underweight,5.9,1
41,Male,51.5,1.59,177,161,70,0.54,HIIT,24.6,2.4,3,1,20.3,224.7,Average,Normal,1.62,2
57,Female,77.8,1.72,162,138,66,1.07,Mixed,12.2,4.6,7,3,26.4,499.5,Athletic / Very Fit,Overweight,7.49,1
27,Female,72.9,1.74,194,159,55,0.81,Mixed,17.1,4.4,6,3,24.1,353.4,Fit,Normal,4.86,1
19,Female,64.0,1.62,200,156,55,0.8,Strength,15.4,3.3,6,3,24.3,214.0,Fit,Normal,4.800000000000001,1
57,Male,58.7,1.59,174,148,70,1.06,Mixed,16.2,4.7,4,2,23.3,373.3,Fit,Normal,4.24,1
23,Male,94.4,1.9,197,153,73,0.84,Cardio,20.3,3.1,3,1,26.1,358.1,Average,Overweight,2.52,2
35,Male,73.5,1.67,179,133,75,0.89,Yoga,25.3,4.1,3,0,26.3,109.4,High,Overweight,2.67,0
34,Female,70.6,1.61,185,169,73,0.78,HIIT,22.9,2.7,2,0,27.2,448.4,Average,Overweight,1.56,2
55,Female,75.1,1.75,161,132,77,0.26,Cardio,31.2,2.2,2,0,24.5,89.5,Very High,Normal,0.52,0
40,Female,63.0,1.67,190,161,76,0.8,Mixed,27.0,4.0,2,0,22.4,300.6,High,Normal,1.6,2
47,Female,53.8,1.57,173,130,76,0.81,Yoga,24.6,3.6,2,0,21.8,72.8,Average,Normal,1.62,0
38,Male,59.1,1.73,185,146,75,0.47,Cardio,18.3,2.9,2,0,19.8,125.5,Fit,Normal,0.94,2
27,Male,56.9,1.59,196,160,78,1.19,Strength,24.0,3.9,3,0,22.4,282.3,Average,Normal,3.57,2
30,Female,72.9,1.84,195,166,80,0.74,Mixed,27.3,3.9,2,0,21.6,322.7,High,Normal,1.48,2
29,Male,90.9,1.73,192,153,80,0.56,Cardio,30.4,2.8,3,0,30.4,232.2,Very High,Obesity,1.6800000000000002,2
26,Male,54.1,1.65,192,174,72,0.95,HIIT,23.0,3.5,4,1,19.8,415.0,Average,Normal,3.8,2
21,Male,80.5,1.69,199,166,65,1.32,Mixed,16.3,5.0,7,2,28.1,640.7,Fit,Overweight,9.24,1
56,Female,71.9,1.77,158,117,67,1.04,Yoga,16.9,4.1,7,2,22.9,123.3,Fit,Normal,7.28,1
41,Male,66.9,1.7,178,128,66,1.26,Yoga,9.8,4.5,6,3,23.2,140.0,Athletic / Very Fit,Normal,7.56,1
51,Male,91.7,1.89,178,138,64,0.8,Cardio,17.6,2.9,4,2,25.6,333.3,Fit,Overweight,3.2,0
56,Male,59.0,1.79,168,144,74,0.65,Mixed,21.8,4.2,2,0,18.3,228.5,Average,Underweight,1.3,0
58,Male,62.2,1.73,161,119,67,1.19,Yoga,10.0,4.6,7,2,20.8,122.8,Athletic / Very Fit,Normal,8.33,1
22,Male,47.9,1.59,205,144,69,1.05,Yoga,17.8,4.1,5,2,19.0,83.2,Fit,Normal,5.25,1
32,Female,62.3,1.67,185,150,69,0.71,Strength,24.8,3.2,5,1,22.5,185.3,Average,Normal,3.55,2
21,Male,60.8,1.73,201,161,67,0.98,Strength,19.7,4.1,7,2,20.4,250.8,Fit,Normal,6.859999999999999,1
56,Male,74.7,1.6,162,140,71,0.61,Mixed,25.3,3.6,2,0,29.3,276.4,High,Overweight,1.22,0
25,Female,70.9,1.81,194,138,70,0.93,Yoga,24.1,3.8,5,1,21.7,108.5,Average,Normal,4.65,2
41,Male,45.1,1.58,181,165,78,0.68,HIIT,19.9,3.3,4,1,18.0,246.1,Fit,Underweight,2.72,2
45,Female,59.2,1.62,178,128,68,1.22,Yoga,26.1,4.4,4,2,22.7,118.2,High,Normal,4.88,1
44,Female,71.8,1.62,175,160,72,0.55,HIIT,17.6,2.9,3,0,27.2,320.5,Fit,Overweight,1.65,0
18,Female,93.9,1.75,198,141,72,0.41,Yoga,32.5,3.3,2,0,30.5,63.2,Very High,Obesity,0.82,2
51,Female,59.1,1.6,178,138,64,0.4,Cardio,20.8,3.0,5,1,23.1,107.4,Average,Normal,2.0,0
34,Male,49.3,1.5,187,145,68,0.86,Cardio,13.1,3.1,7,3,21.9,192.0,Athletic / Very Fit,Normal,6.02,1
54,Male,76.6,1.79,161,138,70,0.73,Mixed,23.6,4.3,2,0,23.9,334.3,Average,Normal,1.46,0
55,Female,68.6,1.64,160,113,55,0.88,Yoga,19.6,4.1,7,2,25.7,100.0,Fit,Overweight,6.16,1
43,Male,48.2,1.57,187,157,68,0.5,Mixed,26.8,4.0,3,0,19.5,144.2,High,Normal,1.5,2
41,Female,59.3,1.6,191,157,75,0.64,Strength,32.9,3.2,3,0,23.0,161.0,Very High,Normal,1.92,2
