Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned_kcal,Fat_Category,BMI_Category,Weekly_Workout_Hours
23,Male,57.2,1.67,194,164,77,0.32,Mixed,32.8,3.5,3,0,20.6,8.0,0.7435897436,5.948717949,108.9,Very High,Normal,0.96
50,Male,60.8,1.64,171,141,69,1.15,Strength,16.7,3.9,5,1,22.6,6.0,0.7058823529,4.235294118,296.1,Fit,Normal,5.75
36,Male,91.8,1.75,180,146,68,0.99,Strength,24.8,3.7,3,0,29.9,6.0,0.6964285714,4.178571429,379.8,Average,Overweight,2.9699999999999998
30,Male,68.3,1.7,188,143,58,1.02,Cardio,16.0,3.0,5,3,23.6,7.0,0.6538461538,4.576923077,318.9,Fit,Normal,5.1
46,Female,76.0,1.7,179,139,64,0.99,Cardio,22.0,3.2,4,2,26.2,7.0,0.652173913,4.565217391,343.5,Average,Overweight,3.96
23,Male,83.6,1.7,191,140,78,0.62,Yoga,25.5,4.0,2,0,29.1,3.0,0.5486725664,1.646017699,85.3,High,Overweight,1.24
32,Female,85.4,1.74,185,151,71,0.85,Strength,21.5,3.6,4,1,28.3,6.0,0.701754386,4.210526316,305.6,Average,Overweight,3.4
33,Male,65.6,1.65,189,139,79,0.69,Yoga,24.1,3.9,4,1,24.0,3.0,0.5454545455,1.636363636,74.1,Average,Normal,2.76
41,Female,72.5,1.85,177,161,70,0.7,HIIT,24.9,2.8,2,0,21.2,9.5,0.8504672897,8.079439252,410.0,Average,Normal,1.4
40,Male,63.0,1.56,181,147,68,0.93,Strength,16.5,3.3,6,2,26.0,6.0,0.6991150442,4.194690265,245.8,Fit,Overweight,5.58
27,Male,48.3,1.51,193,141,78,0.63,Yoga,25.1,3.2,3,0,21.3,3.0,0.547826087,1.643478261,50.0,High,Normal,1.8900000000000001
58,Female,70.3,1.5,154,142,71,1.02,HIIT,24.2,3.6,3,1,31.3,9.5,0.8554216867,8.126506024,582.7,Average,Obesity,3.06
58,Male,59.5,1.47,169,139,69,0.68,Strength,18.8,3.4,3,1,27.5,6.0,0.7,4.2,169.9,Fit,Overweight,2.04
34,Male,75.8,1.75,186,150,67,0.8,Strength,20.9,3.2,3,1,24.8,6.0,0.6974789916,4.18487395,253.8,Average,Normal,2.4000000000000004
47,Male,78.4,1.74,181,164,70,1.14,HIIT,17.2,4.0,4,1,26.1,9.5,0.8468468468,8.045045045,719.0,Fit,Overweight,4.56
27,Male,80.1,1.8,195,146,56,0.72,Cardio,18.8,2.6,7,2,24.7,7.0,0.6474820144,4.532374101,261.4,Fit,Normal,5.04
36,Male,55.8,1.57,191,173,70,0.85,HIIT,25.9,3.6,2,0,22.5,9.5,0.8512396694,8.08677686,383.6,High,Normal,1.7
46,Female,80.0,1.75,179,149,60,0.93,Mixed,22.0,4.2,5,2,26.0,8.0,0.7478991597,5.983193277,445.1,Average,Overweight,4.65
19,Male,65.4,1.69,205,164,68,1.01,Strength,15.2,3.8,4,2,23.0,6.0,0.700729927,4.204379562,277.7,Fit,Normal,4.04
53,Female,91.4,1.7,166,144,78,0.59,Mixed,27.2,3.9,3,0,31.7,8.0,0.75,6.0,323.6,High,Obesity,1.77
36,Female,64.5,1.74,193,174,70,0.74,HIIT,29.9,3.7,2,0,21.2,9.5,0.8455284553,8.032520325,383.4,High,Normal,1.48
24,Female,67.0,1.6,194,146,58,0.78,Cardio,23.0,2.7,7,2,26.0,7.0,0.6470588235,4.529411765,236.7,Average,Overweight,5.46
43,Female,75.3,1.9,179,150,63,0.92,Mixed,29.3,4.0,5,1,20.9,8.0,0.75,6.0,415.7,High,Normal,4.6000000000000005
32,Female,68.5,1.81,192,137,70,1.11,Yoga,22.8,4.0,6,2,20.8,3.0,0.5491803279,1.647540984,125.3,Average,Normal,6.66
55,Female,47.6,1.63,181,135,80,0.87,Yoga,26.1,3.3,3,0,18.0,3.0,0.5445544554,1.633663366,67.7,High,Underweight,2.61
20,Female,63.3,1.57,205,164,68,1.14,Strength,19.5,4.1,7,2,25.6,6.0,0.700729927,4.204379562,303.4,Fit,Overweight,7.9799999999999995
55,Female,61.1,1.67,162,138,83,0.28,Strength,24.5,2.4,3,0,21.9,6.0,0.6962025316,4.17721519,71.5,Average,Normal,0.8400000000000001
33,Male,81.7,1.7,188,147,69,1.37,Cardio,9.1,4.2,7,3,28.3,7.0,0.6554621849,4.588235294,513.6,Athletic / Very Fit,Overweight,9.59
19,Female,81.9,1.79,194,147,60,1.43,Cardio,21.3,3.5,6,2,25.7,7.0,0.6492537313,4.544776119,532.3,Average,Overweight,8.58
48,Male,60.1,1.56,179,129,68,0.72,Yoga,25.3,3.6,4,1,24.6,3.0,0.5495495495,1.648648649,71.3,High,Normal,2.88
45,Female,53.6,1.71,159,129,74,0.85,Cardio,23.4,3.2,4,1,18.4,7.0,0.6470588235,4.529411765,206.4,Average,Underweight,3.4
24,Female,61.4,1.53,195,135,61,0.72,Yoga,24.2,3.7,2,0,26.3,3.0,0.552238806,1.656716418,73.2,Average,Overweight,1.44
47,Male,63.4,1.72,184,156,74,0.26,Mixed,17.8,3.2,3,0,21.4,8.0,0.7454545455,5.963636364,98.3,Fit,Normal,0.78
24,Female,50.9,1.67,200,144,75,0.52,Yoga,23.3,3.5,4,1,18.3,3.0,0.552,1.656,43.8,Average,Underweight,2.08
53,Male,90.3,1.87,169,132,63,1.19,Cardio,17.6,2.9,4,2,25.7,7.0,0.6509433962,4.556603774,489.6,Fit,Overweight,4.76
46,Female,44.1,1.53,168,132,64,0.9,Cardio,18.8,3.0,5,3,19.0,7.0,0.6538461538,4.576923077,181.7,Fit,Normal,4.5
41,Male,59.4,1.82,186,127,55,1.11,Yoga,19.2,4.6,6,2,18.0,3.0,0.5496183206,1.648854962,108.7,Fit,Underweight,6.66
56,Male,66.5,1.51,159,146,71,0.84,HIIT,22.4,3.0,5,1,29.2,9.5,0.8522727273,8.096590909,452.3,Average,Overweight,4.2
21,Female,52.1,1.55,194,175,63,1.41,HIIT,18.5,4.5,6,2,21.8,9.5,0.8549618321,8.122137405,596.7,Fit,Normal,8.459999999999999
46,Female,41.2,1.51,181,143,74,0.63,Cardio,33.8,2.6,2,0,18.0,7.0,0.6448598131,4.514018692,117.2,Very High,Underweight,1.26
22,Female,58.6,1.71,193,136,65,0.62,Yoga,24.2,4.0,5,1,20.1,3.0,0.5546875,1.6640625,60.5,Average,Normal,3.1
46,Female,51.6,1.56,167,153,78,0.9,HIIT,20.6,3.2,5,1,21.1,9.5,0.8426966292,8.005617978,371.8,Average,Normal,4.5
47,Male,68.2,1.55,168,136,60,1.0,Strength,12.1,3.9,7,3,28.6,6.0,0.7037037037,4.222222222,288.0,Athletic / Very Fit,Overweight,7.0
46,Male,52.0,1.7,175,149,71,0.93,Mixed,20.6,4.4,4,1,18.0,8.0,0.75,6.0,290.2,Average,Underweight,3.72
43,Male,55.5,1.73,174,152,85,0.77,Mixed,26.8,3.8,3,0,18.6,8.0,0.7528089888,6.02247191,257.4,High,Normal,2.31
36,Male,79.2,1.68,193,138,70,0.53,Yoga,24.2,3.3,2,0,27.9,3.0,0.5528455285,1.658536585,69.6,Average,Overweight,1.06
43,Male,61.5,1.66,177,160,66,1.1,HIIT,17.2,3.6,7,2,22.2,9.5,0.8468468468,8.045045045,544.2,Fit,Normal,7.700000000000001
54,Male,86.5,1.86,160,120,72,0.77,Yoga,20.8,4.0,2,0,24.9,3.0,0.5454545455,1.636363636,109.0,Average,Normal,1.54
44,Male,63.3,1.69,167,128,56,1.11,Cardio,12.1,3.1,6,3,22.0,7.0,0.6486486486,4.540540541,319.0,Athletic / Very Fit,Normal,6.66
47,Female,99.4,1.76,178,140,72,0.7,Cardio,22.9,2.6,4,1,32.1,7.0,0.641509434,4.490566038,312.5,Average,Obesity,2.8
47,Female,54.1,1.69,175,144,74,0.36,Strength,33.8,3.1,3,0,18.8,6.0,0.6930693069,4.158415842,81.0,Very High,Normal,1.08
20,Female,62.0,1.57,203,158,75,1.19,Cardio,19.0,3.6,5,2,25.1,7.0,0.6484375,4.5390625,334.9,Fit,Overweight,5.949999999999999
24,Female,90.3,1.73,194,142,79,0.62,Yoga,23.8,3.7,5,1,30.0,3.0,0.547826087,1.643478261,92.0,Average,Obesity,3.1
26,Female,58.6,1.61,195,162,64,0.88,Mixed,14.7,4.2,6,2,22.5,8.0,0.7480916031,5.984732824,308.6,Athletic / Very Fit,Normal,5.28
58,Female,58.6,1.67,168,140,57,0.81,Mixed,24.5,4.3,7,2,21.0,8.0,0.7477477477,5.981981982,283.9,Average,Normal,5.67
59,Female,79.2,1.71,161,146,64,0.95,HIIT,12.7,3.7,6,2,27.1,9.5,0.8453608247,8.030927835,604.2,Athletic / Very Fit,Overweight,5.699999999999999
30,Female,61.9,1.49,184,143,65,1.24,Cardio,9.7,3.3,6,3,28.0,7.0,0.6554621849,4.588235294,352.2,Athletic / Very Fit,Overweight,7.4399999999999995
32,Male,48.0,1.52,192,172,61,0.96,HIIT,21.0,3.3,7,2,20.8,9.5,0.8473282443,8.049618321,370.9,Average,Normal,6.72
22,Female,93.6,1.77,196,153,73,0.49,Cardio,18.8,2.4,6,2,29.8,7.0,0.6504065041,4.552845528,208.8,Fit,Overweight,2.94
46,Female,63.0,1.61,179,150,63,1.14,Mixed,18.6,5.0,7,3,24.2,8.0,0.75,6.0,430.9,Fit,Normal,7.9799999999999995
52,Female,68.2,1.62,168,143,69,0.67,Mixed,26.8,4.4,3,0,26.0,8.0,0.7474747475,5.97979798,273.2,High,Overweight,2.0100000000000002
44,Male,86.2,1.7,180,143,57,1.2,Strength,10.3,3.7,7,3,30.0,6.0,0.6991869919,4.195121951,433.9,Athletic / Very Fit,Obesity,8.4
44,Female,72.9,1.64,179,152,72,0.39,Mixed,26.8,3.6,2,0,27.1,8.0,0.7476635514,5.981308411,170.1,High,Overweight,0.78
25,Male,71.1,1.72,201,156,71,0.67,Cardio,16.1,3.1,2,0,24.0,7.0,0.6538461538,4.576923077,218.0,Fit,Normal,1.34
49,Male,59.8,1.67,176,147,59,1.11,Mixed,16.6,4.4,6,2,21.3,8.0,0.7521367521,6.017094017,399.4,Fit,Normal,6.66
37,Female,100.7,1.7,176,149,67,0.68,Mixed,25.8,4.1,5,1,34.8,8.0,0.752293578,6.018348624,412.1,High,Obesity,3.4000000000000004
27,Male,54.0,1.61,184,155,68,1.01,Mixed,19.5,4.1,5,1,20.8,8.0,0.75,6.0,327.2,Fit,Normal,5.05
30,Female,73.0,1.7,190,141,81,0.29,Yoga,26.7,3.8,2,0,25.3,3.0,0.5504587156,1.651376147,35.0,High,Overweight,0.58
46,Female,83.5,1.79,177,162,77,0.44,HIIT,20.9,2.4,3,0,26.0,9.5,0.85,8.075,296.7,Average,Overweight,1.32
52,Female,69.1,1.62,164,125,77,0.57,Yoga,30.3,3.7,2,0,26.2,3.0,0.5517241379,1.655172414,65.2,Very High,Overweight,1.14
25,Male,102.0,1.77,197,161,77,0.64,Strength,28.9,2.8,2,0,32.5,6.0,0.7,4.2,274.2,High,Obesity,1.28
46,Female,67.9,1.67,176,138,66,0.75,Cardio,18.4,2.8,5,1,24.2,7.0,0.6545454545,4.581818182,233.3,Fit,Normal,3.75
48,Female,72.6,1.75,172,126,71,0.79,Yoga,21.7,3.7,7,2,23.6,3.0,0.5445544554,1.633663366,93.7,Average,Normal,5.53
58,Female,86.6,1.69,159,125,63,0.99,Cardio,20.5,3.7,6,2,30.2,7.0,0.6458333333,4.520833333,387.6,Average,Obesity,5.9399999999999995
47,Male,65.9,1.68,168,138,68,1.11,Strength,19.9,4.2,4,1,23.5,6.0,0.7,4.2,307.2,Fit,Normal,4.44
39,Male,80.9,1.71,193,174,62,1.3,HIIT,9.0,3.6,6,3,27.5,9.5,0.8549618321,8.122137405,854.2,Athletic / Very Fit,Overweight,7.800000000000001
38,Male,80.4,1.8,171,141,85,0.61,Cardio,30.3,2.8,2,0,24.8,7.0,0.6511627907,4.558139535,223.5,Very High,Normal,1.22
29,Male,80.3,1.7,185,168,72,0.25,HIIT,28.2,3.3,2,0,27.7,9.5,0.8495575221,8.07079646,162.0,High,Overweight,0.5
28,Female,80.3,1.73,205,160,55,1.14,Strength,13.5,4.1,6,3,26.9,6.0,0.7,4.2,384.5,Athletic / Very Fit,Overweight,6.84
19,Female,60.4,1.64,196,177,71,0.98,HIIT,25.2,3.3,5,1,22.4,9.5,0.848,8.056,476.9,High,Normal,4.9
58,Male,60.7,1.84,159,130,63,1.17,Strength,13.4,3.5,7,3,18.0,6.0,0.6979166667,4.1875,297.4,Athletic / Very Fit,Underweight,8.19
19,Female,54.7,1.74,204,170,68,0.85,Mixed,23.7,4.7,5,1,18.0,8.0,0.75,6.0,279.0,Average,Underweight,4.25
51,Male,51.3,1.69,171,139,62,1.31,Strength,16.1,3.8,5,2,18.0,6.0,0.7064220183,4.23853211,284.8,Fit,Underweight,6.550000000000001
20,Female,65.7,1.67,202,162,69,0.58,Strength,22.0,3.8,2,0,23.6,6.0,0.6992481203,4.195488722,159.9,Average,Normal,1.16
33,Female,56.9,1.78,194,175,62,0.98,HIIT,12.5,3.7,7,3,18.0,9.5,0.8560606061,8.132575758,453.5,Athletic / Very Fit,Underweight,6.859999999999999
21,Male,61.3,1.62,194,156,85,0.34,Cardio,31.3,2.5,2,0,23.4,7.0,0.6513761468,4.559633028,95.0,Very High,Normal,0.68
40,Male,55.3,1.5,181,157,84,0.57,Mixed,23.3,4.0,2,0,24.5,8.0,0.7525773196,6.020618557,189.8,Average,Normal,1.14
37,Female,78.1,1.69,183,135,77,1.03,Yoga,23.0,4.2,3,0,27.4,3.0,0.5471698113,1.641509434,132.0,Average,Overweight,3.09
42,Male,84.2,1.8,174,126,68,0.75,Yoga,19.2,3.9,5,1,26.0,3.0,0.5471698113,1.641509434,103.7,Fit,Overweight,3.75
47,Female,93.4,1.84,174,140,77,0.25,Cardio,26.5,2.7,3,0,27.6,7.0,0.6494845361,4.546391753,106.2,High,Overweight,0.75
35,Female,71.5,1.67,188,143,58,1.03,Cardio,22.9,3.2,6,3,25.7,7.0,0.6538461538,4.576923077,337.1,Average,Overweight,6.18
59,Female,64.4,1.68,164,137,57,0.93,Mixed,17.4,4.2,7,3,22.7,8.0,0.7476635514,5.981308411,358.2,Fit,Normal,6.510000000000001
28,Female,70.7,1.73,197,158,66,1.03,Strength,25.2,3.7,4,2,23.6,6.0,0.7022900763,4.213740458,306.8,High,Normal,4.12
46,Male,56.3,1.65,174,138,71,1.26,Cardio,8.0,4.0,7,2,20.6,7.0,0.6504854369,4.553398058,323.0,Athletic / Very Fit,Normal,8.82
34,Female,74.7,1.73,181,150,59,0.85,Mixed,18.6,4.1,7,3,24.9,8.0,0.7459016393,5.967213115,378.9,Fit,Normal,5.95
43,Female,50.3,1.67,170,131,59,1.08,Cardio,18.4,3.2,7,3,18.0,7.0,0.6486486486,4.540540541,246.7,Fit,Underweight,7.5600000000000005
40,Female,89.7,1.78,178,142,59,1.32,Strength,16.8,3.7,6,3,28.3,6.0,0.6974789916,4.18487395,495.5,Fit,Overweight,7.92
37,Male,61.9,1.75,176,137,64,1.29,Cardio,13.1,3.7,7,3,20.2,7.0,0.6517857143,4.5625,364.3,Athletic / Very Fit,Normal,9.030000000000001
19,Female,76.3,1.76,197,168,79,0.78,Mixed,38.4,4.1,3,0,24.6,8.0,0.7542372881,6.033898305,359.1,Very High,Normal,2.34
41,Male,69.6,1.66,173,142,70,0.66,Strength,28.1,3.5,2,0,25.3,6.0,0.6990291262,4.194174757,192.7,High,Overweight,1.32
48,Male,100.5,1.87,169,139,69,1.17,Strength,18.8,4.4,3,1,28.7,6.0,0.7,4.2,493.9,Fit,Overweight,3.51
44,Male,53.8,1.73,185,148,81,0.56,Cardio,17.0,3.3,3,0,18.0,7.0,0.6442307692,4.509615385,135.9,Fit,Underweight,1.6800000000000002
19,Male,66.0,1.7,200,181,73,0.74,HIIT,26.4,2.8,3,0,22.7,9.5,0.8503937008,8.078740157,394.6,High,Normal,2.2199999999999998
31,Male,67.4,1.6,197,178,72,0.83,HIIT,16.0,3.1,4,2,26.2,9.5,0.848,8.056,450.7,Fit,Overweight,3.32
21,Male,86.5,1.67,201,182,73,0.92,HIIT,27.8,3.1,3,1,31.0,9.5,0.8515625,8.08984375,643.8,High,Obesity,2.7600000000000002
30,Male,68.2,1.69,187,147,74,1.11,Cardio,14.4,3.9,7,2,23.8,7.0,0.6460176991,4.522123894,342.3,Athletic / Very Fit,Normal,7.7700000000000005
53,Female,55.4,1.6,166,129,58,1.22,Cardio,17.3,3.4,7,3,21.6,7.0,0.6574074074,4.601851852,311.0,Fit,Normal,8.54
52,Female,87.5,1.65,160,128,69,1.04,Cardio,28.3,2.9,5,2,32.1,7.0,0.6483516484,4.538461538,413.0,High,Obesity,5.2
25,Male,75.3,1.66,193,139,74,1.02,Yoga,22.0,4.3,3,1,27.2,3.0,0.5462184874,1.638655462,125.9,Average,Overweight,3.06
19,Male,83.8,1.69,194,143,80,0.35,Yoga,27.2,3.3,3,0,29.5,3.0,0.5526315789,1.657894737,48.6,High,Overweight,1.0499999999999998
23,Male,43.3,1.5,200,169,77,0.94,Mixed,28.0,4.0,3,0,19.2,8.0,0.7479674797,5.983739837,243.6,High,Normal,2.82
48,Female,72.4,1.67,170,148,81,0.65,Mixed,28.5,3.0,3,0,26.1,8.0,0.7528089888,6.02247191,283.4,High,Overweight,1.9500000000000002
27,Male,53.0,1.64,191,156,72,0.67,Strength,24.2,4.0,2,0,19.7,6.0,0.7058823529,4.235294118,150.4,Average,Normal,1.34
38,Female,52.9,1.68,180,154,75,0.27,Mixed,30.7,3.6,2,0,18.8,8.0,0.7523809524,6.019047619,86.0,Very High,Normal,0.54
59,Female,83.7,1.78,165,139,58,1.19,Mixed,25.1,4.6,5,2,26.3,8.0,0.7570093458,6.056074766,603.2,High,Overweight,5.949999999999999
27,Male,94.6,1.89,189,132,64,0.81,Yoga,18.0,3.5,7,2,26.6,3.0,0.544,1.632,125.1,Fit,Overweight,5.67
40,Female,67.4,1.75,175,159,66,0.7,HIIT,24.2,3.0,4,1,22.1,9.5,0.8532110092,8.105504587,382.4,Average,Normal,2.8
20,Male,72.0,1.56,202,167,62,1.3,Mixed,19.6,4.9,7,3,29.7,8.0,0.75,6.0,561.6,Fit,Overweight,9.1
49,Male,61.0,1.65,176,152,80,0.61,Mixed,24.4,4.2,3,0,22.5,8.0,0.75,6.0,223.3,Average,Normal,1.83
37,Male,69.4,1.74,185,157,73,0.91,Mixed,23.7,4.3,5,1,22.9,8.0,0.75,6.0,378.9,Average,Normal,4.55
27,Female,71.3,1.73,204,173,79,0.53,Mixed,28.8,3.9,3,0,23.9,8.0,0.752,6.016,227.3,High,Normal,1.59
46,Male,72.9,1.78,169,120,60,1.3,Yoga,18.5,4.1,5,3,23.0,3.0,0.5504587156,1.651376147,156.5,Fit,Normal,6.5
58,Female,81.2,1.67,151,139,69,1.14,HIIT,24.1,3.8,4,1,29.1,9.5,0.8536585366,8.109756098,750.7,Average,Overweight,4.56
51,Male,53.6,1.64,171,125,69,0.7,Yoga,26.1,3.7,2,0,19.8,3.0,0.5490196078,1.647058824,61.8,High,Normal,1.4
54,Male,72.2,1.86,165,120,65,0.4,Yoga,20.0,3.2,3,0,21.0,3.0,0.55,1.65,47.7,Average,Normal,1.2000000000000002
37,Male,54.7,1.69,185,166,57,0.65,HIIT,18.0,3.5,4,2,19.2,9.5,0.8515625,8.08984375,287.6,Fit,Normal,2.6
25,Male,78.6,1.58,199,155,72,0.45,Cardio,23.7,2.5,3,0,31.5,7.0,0.6535433071,4.57480315,161.8,Average,Obesity,1.35
24,Male,75.8,1.83,188,157,65,1.2,Mixed,9.5,4.2,7,3,22.7,8.0,0.7479674797,5.983739837,544.3,Athletic / Very Fit,Normal,8.4
23,Female,49.0,1.53,196,163,64,0.44,Mixed,23.8,3.8,3,1,20.9,8.0,0.75,6.0,129.4,Average,Normal,1.32
28,Male,48.0,1.45,195,139,71,0.86,Yoga,30.6,3.7,3,0,22.9,3.0,0.5483870968,1.64516129,67.9,Very High,Normal,2.58
35,Male,84.6,1.76,186,152,73,0.42,Strength,22.8,3.6,3,0,27.4,6.0,0.6991150442,4.194690265,149.0,Average,Overweight,1.26
59,Male,83.6,1.77,160,139,76,0.96,Mixed,24.2,4.2,3,1,26.7,8.0,0.75,6.0,481.5,Average,Overweight,2.88
46,Female,64.3,1.72,178,140,70,0.9,Cardio,21.7,2.9,3,1,21.7,7.0,0.6481481481,4.537037037,262.6,Average,Normal,2.7
42,Male,53.8,1.55,183,132,71,0.43,Yoga,16.5,3.5,3,1,22.4,3.0,0.5446428571,1.633928571,37.8,Fit,Normal,1.29
38,Male,50.9,1.67,172,157,72,0.72,HIIT,23.0,3.2,3,1,18.2,9.5,0.85,8.075,295.9,Average,Underweight,2.16
20,Male,67.0,1.65,205,160,77,0.7,Cardio,24.3,2.9,3,1,24.6,7.0,0.6484375,4.5390625,212.9,Average,Normal,2.0999999999999996
35,Male,77.0,1.63,179,148,75,0.93,Strength,28.9,4.2,3,0,29.1,6.0,0.7019230769,4.211538462,301.6,High,Overweight,2.79
41,Female,71.9,1.82,182,146,61,0.68,Strength,29.4,3.6,3,1,21.7,6.0,0.7024793388,4.214876033,206.1,High,Normal,2.04
55,Male,65.9,1.58,163,136,71,1.15,Strength,23.4,3.3,4,1,26.5,6.0,0.7065217391,4.239130435,321.3,Average,Overweight,4.6
27,Female,63.5,1.71,199,181,77,1.07,HIIT,22.5,4.0,4,1,21.7,9.5,0.8524590164,8.098360656,550.2,Average,Normal,4.28
44,Female,63.5,1.8,180,144,78,0.56,Cardio,21.5,1.8,2,0,19.6,7.0,0.6470588235,4.529411765,161.1,Average,Normal,1.12
29,Female,78.9,1.72,194,156,66,1.1,Strength,18.8,3.7,6,2,26.7,6.0,0.703125,4.21875,366.1,Fit,Overweight,6.6000000000000005
24,Female,108.7,1.8,197,158,67,0.91,Strength,26.5,4.0,5,2,33.4,6.0,0.7,4.2,415.5,High,Obesity,4.55
34,Male,78.9,1.74,183,130,66,0.27,Yoga,21.9,3.5,3,0,26.2,3.0,0.547008547,1.641025641,35.0,Average,Overweight,0.81
18,Male,66.3,1.72,197,177,60,0.98,HIIT,18.3,3.8,4,1,22.3,9.5,0.8540145985,8.113138686,527.1,Fit,Normal,3.92
43,Female,66.6,1.72,170,138,64,1.18,Strength,11.5,3.8,7,3,22.6,6.0,0.6981132075,4.188679245,329.2,Athletic / Very Fit,Normal,8.26
32,Female,95.9,1.74,185,169,81,0.55,HIIT,28.0,2.7,2,0,31.6,9.5,0.8461538462,8.038461538,424.0,High,Obesity,1.1
50,Female,68.0,1.64,175,141,62,1.21,Strength,24.1,4.1,6,2,25.2,6.0,0.6991150442,4.194690265,345.1,Average,Overweight,7.26
54,Male,50.3,1.55,161,138,71,0.79,Mixed,31.7,4.8,5,1,20.9,8.0,0.7444444444,5.955555556,236.7,Very High,Normal,3.95
48,Female,74.9,1.78,178,152,73,1.1,Mixed,16.7,4.4,5,1,23.8,8.0,0.7523809524,6.019047619,495.9,Fit,Normal,5.5
52,Female,80.2,1.8,163,132,73,0.98,Cardio,14.9,3.1,6,2,24.9,7.0,0.6555555556,4.588888889,360.7,Athletic / Very Fit,Normal,5.88
18,Female,75.2,1.71,201,155,70,0.82,Cardio,30.8,3.0,5,1,25.9,7.0,0.6488549618,4.541984733,280.1,Very High,Overweight,4.1
25,Female,79.4,1.63,197,179,79,0.82,HIIT,28.0,2.9,3,0,30.0,9.5,0.8474576271,8.050847458,524.2,High,Obesity,2.46
29,Female,67.6,1.52,196,177,70,1.06,HIIT,14.5,3.3,7,3,29.1,9.5,0.8492063492,8.067460317,578.1,Athletic / Very Fit,Overweight,7.42
36,Male,70.7,1.69,182,129,64,1.12,Yoga,8.9,4.6,6,2,24.8,3.0,0.5508474576,1.652542373,130.9,Athletic / Very Fit,Normal,6.720000000000001
42,Female,56.9,1.55,180,164,70,0.83,HIIT,27.3,3.3,3,1,23.8,9.5,0.8545454545,8.118181818,383.4,High,Normal,2.4899999999999998
49,Male,60.0,1.53,172,134,64,0.8,Cardio,19.9,2.9,4,1,25.6,7.0,0.6481481481,4.537037037,217.8,Fit,Overweight,3.2
29,Male,60.7,1.68,190,133,65,1.03,Yoga,23.2,4.3,4,1,21.6,3.0,0.544,1.632,102.0,Average,Normal,4.12
30,Male,71.8,1.6,185,150,69,1.17,Strength,14.7,3.9,4,2,27.9,6.0,0.6982758621,4.189655172,352.0,Athletic / Very Fit,Overweight,4.68
45,Male,68.2,1.71,177,144,81,0.61,Cardio,22.9,3.0,2,0,23.2,7.0,0.65625,4.59375,191.1,Average,Normal,1.22
18,Male,71.9,1.66,202,161,66,1.16,Strength,13.4,3.5,7,3,26.0,6.0,0.6985294118,4.191176471,349.6,Athletic / Very Fit,Overweight,8.12
23,Female,80.9,1.62,195,151,70,0.8,Cardio,28.2,3.0,2,0,30.9,7.0,0.648,4.536,293.6,High,Obesity,1.6
25,Male,59.7,1.51,196,164,69,0.92,Mixed,19.7,4.5,5,1,26.2,8.0,0.7480314961,5.984251969,328.7,Fit,Overweight,4.6000000000000005
21,Male,63.4,1.59,202,171,77,0.49,Mixed,25.5,3.6,2,0,24.9,8.0,0.752,6.016,186.9,High,Normal,0.98
22,Female,56.0,1.6,190,129,55,1.03,Yoga,23.7,4.2,4,2,21.9,3.0,0.5481481481,1.644444444,94.9,Average,Normal,4.12
42,Male,57.5,1.56,175,161,77,0.82,HIIT,18.6,3.2,2,0,23.7,9.5,0.8571428571,8.142857143,383.9,Fit,Normal,1.64
39,Female,52.8,1.65,176,133,79,0.83,Yoga,20.5,3.8,5,1,19.5,3.0,0.5567010309,1.670103093,73.2,Average,Normal,4.1499999999999995
45,Female,64.0,1.57,171,155,66,1.08,HIIT,16.0,3.8,5,3,26.1,9.5,0.8476190476,8.052380952,556.6,Fit,Overweight,5.4
56,Female,49.8,1.66,160,114,58,0.73,Yoga,25.4,3.9,3,1,18.0,3.0,0.5490196078,1.647058824,59.9,High,Underweight,2.19
40,Female,80.9,1.7,185,153,77,0.8,Strength,28.6,3.8,2,0,27.9,6.0,0.7037037037,4.222222222,273.3,High,Overweight,1.6
21,Female,68.7,1.6,201,145,76,0.57,Yoga,27.3,3.5,3,0,26.9,3.0,0.552,1.656,64.8,High,Overweight,1.71
21,Male,72.4,1.72,194,175,71,0.58,HIIT,21.2,3.0,5,1,24.4,9.5,0.8455284553,8.032520325,337.3,Average,Normal,2.9
38,Female,52.1,1.54,183,151,76,0.84,Strength,26.3,3.9,2,0,21.9,6.0,0.7009345794,4.205607477,184.1,High,Normal,1.68
54,Female,58.9,1.57,168,140,73,0.67,Strength,34.9,3.6,2,0,23.9,6.0,0.7052631579,4.231578947,167.0,Very High,Normal,1.34
58,Male,50.1,1.67,160,114,58,0.85,Yoga,24.1,4.0,3,1,18.0,3.0,0.5490196078,1.647058824,70.1,Average,Underweight,2.55
19,Male,83.5,1.75,195,153,77,0.77,Cardio,20.0,3.0,3,0,27.3,7.0,0.6440677966,4.508474576,289.9,Average,Overweight,2.31
24,Male,72.9,1.77,191,162,78,0.29,Mixed,25.4,3.4,3,0,23.3,8.0,0.7433628319,5.946902655,125.7,High,Normal,0.8699999999999999
33,Male,101.9,1.84,179,151,67,1.08,Mixed,28.5,4.3,3,1,30.1,8.0,0.75,6.0,660.3,High,Obesity,3.24
